model,rmse,mae,r2,baseline_mean_rmse,baseline_mean_mae,baseline_mean_r2,baseline_median_rmse,baseline_median_mae,baseline_median_r2,rmse_improvement_vs_mean,mae_improvement_vs_mean,r2_improvement_vs_mean,rmse_improvement_vs_median,mae_improvement_vs_median,r2_improvement_vs_median,params
extra_trees,109.23259954569978,82.92869779872565,0.0648452228014732,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,7.879649434119187,6.462228127200248,0.13978367981476547,3.8894769665550797,-6.78592002094787,0.0677823199675428,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": false}"
extra_trees,112.86329861674326,83.0258540521084,0.0016462892074926572,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.248950363075707,6.365071873817499,0.07658474622078493,0.25877789551159935,-6.8830762743306195,0.004583386373562259,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,112.85543717954872,83.20462285950566,0.0017853640307525787,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.256811800270256,6.186303066420237,0.07672382104404485,0.2666393327061485,-7.061845081727881,0.004722461196822181,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""bootstrap"": false}"
extra_trees,109.14397299356177,83.23887117629764,0.06636209453290276,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,7.968275986257197,6.152054749628263,0.14130055154619503,3.9781035186930893,-7.096093398519855,0.06929919169897236,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,110.71664790751785,83.30826781985957,0.03926233933457668,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.395601072301119,6.082658106066333,0.11420079634786895,2.4054286047370113,-7.165490042081785,0.04219943650064628,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,110.71664790751787,83.3082678198596,0.03926233933457657,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.395601072301105,6.0826581060663045,0.11420079634786884,2.405428604736997,-7.165490042081814,0.04219943650064617,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,109.21964961277224,83.35036295537563,0.06506694184574613,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,7.892599367046728,6.040562970550269,0.1400053988590384,3.90242689948262,-7.207585177597849,0.06800403901181573,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,111.04724578580736,83.48936258099188,0.0335162832765421,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.065003194011609,5.901563344934019,0.10845474028983437,2.0748307264475017,-7.3465848032141,0.036453380442611705,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,112.65709113659037,83.6786867984424,0.005291051312069195,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.455157843228605,5.7122391274835,0.08022950832536146,0.46498537566449727,-7.535909020664619,0.008228148478138797,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,110.63752552317298,83.71907777777785,0.0406350090088855,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.4747234566459895,5.671848148148044,0.11557346602217777,2.4845509890818818,-7.576300000000074,0.043572106174955105,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": 1.0, ""bootstrap"": true}"
random_forest,113.80869726539277,83.72717749144041,-0.015149166972583172,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,3.303551714426206,5.663748434485484,0.0597892900407091,-0.6866207531379018,-7.584399713662634,-0.01221206980651357,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,111.47259014007871,83.75961346714698,0.026098257091598742,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,5.639658839740264,5.631312458778922,0.10103671410489101,1.6494863721761561,-7.616835689369196,0.029035354257668344,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""bootstrap"": true}"
extra_trees,112.958771836655,83.8144674890119,-4.3478137245145376e-05,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.153477143163968,5.576458436913995,0.07489497887604712,0.16330467559986062,-7.671689711234123,0.0028936190288244568,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5, ""max_features"": 0.7, ""bootstrap"": false}"
extra_trees,108.86749725785002,83.81484259259267,0.0710861536580285,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,8.244751721968953,5.57608333333323,0.14602461067132078,4.254579254404845,-7.672064814814888,0.07402325082409811,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": 0.7, ""bootstrap"": true}"
random_forest,110.99622306968708,83.82910031543048,0.034404216969351475,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.116025910131896,5.5618256104954185,0.10934267398264375,2.125853442567788,-7.6863225376527,0.03734131413542108,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,110.99622306968708,83.82910031543048,0.034404216969351475,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.116025910131896,5.5618256104954185,0.10934267398264375,2.125853442567788,-7.6863225376527,0.03734131413542108,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,112.48418720655832,83.83930420023604,0.008342028431510662,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.628061773260654,5.551621725689856,0.08328048544480293,0.6378893056965467,-7.696526422458263,0.011279125597580264,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
